,url,sha256,schreenshot_path,label,html_signature
0,http://aidatgunceliadedevlete.duckdns.org,2e360d5a58a28077591cb2c8daa62badfd97975454cb6051323f5d89010fd9c7,website/source/year=2025/month=3/day=8/1741467084-2e360d5a58a28077591cb2c8daa62badfd97975454cb6051323f5d89010fd9c7/desktop-1741467084.2e360d5a58a28077591cb2c8daa62badfd97975454cb6051323f5d89010fd9c7.png,TEST_NO_FORM,(body(div(header(nav(ul(li(a))(li(a)))))(main(section(img)(dl(dt)(dd(span))(dt)(dd(span))))(nav)(section(div(div(img))(div(img))(div(img))(div(img))(div(img))(div(img))(div(img))(div(img))(div(img))(div(img))(div(img))(div(img))(div(img))(div(img))(div(img))(div(img))(div(img))(div(img))(div(img))(div(img))(div(img)))))(footer(ul(li(a))(li(a)))(div(script))))(div)(div(a)(div(span)(div)(div(div(button))))(div))(div(a)(a)(div(span)(div)(div(div(button))))(div))(script))
1,http://anyacloudflare.akuanakmamah.de.dm-manageer.merchats.com,17d7e75b78e79abf73f15e27408d9eddb2d6a999045f8df84d06c0bfe5c3294f,website/source/year=2025/month=4/day=8/1744144113-17d7e75b78e79abf73f15e27408d9eddb2d6a999045f8df84d06c0bfe5c3294f/desktop-1744144113.17d7e75b78e79abf73f15e27408d9eddb2d6a999045f8df84d06c0bfe5c3294f.png,TEST_NO_FORM,(body(div(div(img)(img)(div(img)))(div(div(img))(div(img)(span))(center(div(div(img))(div)(div(img)(label(span)))(div(img)(label))(div(div(img)(label))))(div(div(img))(div)(div(img)(label(span)))(div(img)(label))(div(div(img)(label))))(div(div(img))(div)(div(img)(label(span)))(div(img)(label))(div(div(img)(label))))(div(div(img))(div)(div(img)(label(span)))(div(img)(label))(div(div(img)(label))))(div(div(img))(div)(div(label))(div(img)(label))(div(div(img)(label))))(div(div(img))(div)(div(img)(label(span)))(div(img)(label))(div(div(img)(label))))(div(div(img))(div)(div(img)(label(span)))(div(img)(label))(div(div(img)(label))))(div(div(img))(div)(div(img)(label(span)))(div(img)(label))(div(div(img)(label))))(div(div(img))(div)(div(img)(label(span)))(div(img)(label))(div(div(img)(label))))(div(div(img))(div)(div(img)(label(span)))(div(img)(label))(div(div(img)(label))))(div(div(img))(div)(div(img)(label(span)))(div(img)(label))(div(div(img)(label))))(div(div(img))(div)(div(img)(label(span)))(div(img)(label))(div(div(img)(label)))))(div(img)(span))(center(div(div(figure(img)))(div(button(img)(span))))(div(div(figure(img)))(div(button(img)(span))))(div(div(figure(img)))(div(button(img)(span))))(div(div(figure(img)))(div(button(img)(span))))(div(div(figure(img)))(div(button(img)(span))))(div(div(figure(img)))(div(button(img)(span))))(div(div(figure(img)))(div(button(img)(span))))(div(div(figure(img)))(div(button(img)(span))))(div(div(figure(img)))(div(button(img)(span))))(div(div(figure(img)))(div(button(img)(span))))(div(div(figure(img)))(div(button(img)(span))))(div(div(figure(img)))(div(button(img)(span))))(div(div(figure(img)))(div(button(img)(span))))(div(div(figure(img)))(div(button(img)(span))))(div(div(figure(img)))(div(button(img)(span))))(div(div(figure(img)))(div(button(img)(span))))))(div(marquee(img)(img)(img)(img)(img)(img)(img)(img)(img)(img)(img)))(div(span(span)(span))(img)(img)(img)(img)(img)(img)))(div(div(div(span)(img))(div(span)(div(label)(div(div(figure(img)(div(span))(div(span(img)(label)))(div(span(span)))(div(span(span)))))))(button))))(div(div(div(span)(img))(div(span)(div(label)(div(div(figure(div(img))(div(span))(div(span(img)(label)))(div(span(span)))))))(button))))(div(div(div(span))(div(span)(div(img)(label(span)))(div(img)(label))(div(img)(label)))))(div(div(div(span)(img))(div(form(input)(label)(input)(input)(label)(label)(label)(button)))))(div(div(div(span))(div(span(center)))))(div(div(a)(div(div(svg(path)(path)(path)(path))(div)(div))(form(div(label)(input))(div(div)(div)(label)(input))(input)(div(svg(path))(span))(div(svg(path))(span))(button)(div(span))(button)(button)))))(div(div(div(div(svg(path)(path)(path)(path))(div)(div))(center))))(div(div(a)(div(img))(div)(div)(div(img)(form(input)(div)(div)(input)(input)(button))(span)(span)(span))(div(center(div)(div)(div)(div)(div)(div)(div)(div)))(div)))(div(div(div(img))(div(div(img)(div)))(div)))(div(div(div(span))(div(span)(form(input)(input)(input)(input)(input)(select(option)(script)(option)(option)(option)(option)(option)(option)(option)(option)(option)(option)(option)(option)(option)(option)(option)(option)(option)(option)(option)(option)(option)(option)(option)(option)(option)(option)(option)(option)(option)(option)(option)(option)(option)(option)(option)(option)(option)(option)(option)(option)(option)(option)(option)(option)(option)(option)(option)(option)(option)(option)(option)(option)(option)(option)(option)(option)(option)(option)(option)(option)(option)(option)(option)(option)(option)(option)(option)(option)(option)(option)(option)(option)(option)(option)(option)(option)(option)(option)(option)(option)(option)(option)(option)(option)(option)(option)(option)(option)(option)(option)(option)(option)(option)(option)(option)(option)(option)(option)(option)(option))(input)(button)))))(div(div(div(span))(div(div(span(center))))))(div(div(div(span))(div(div(span(center))(button)))))(script)(script)(script)(script))
2,http://apple-clone-react-izak.netlify.app,60f399d309515ca8f38125bc7f422281330d6bc332324b41ac5d0cd5067f569b,website/source/year=2025/month=3/day=9/1741552387-60f399d309515ca8f38125bc7f422281330d6bc332324b41ac5d0cd5067f569b/desktop-1741552387.60f399d309515ca8f38125bc7f422281330d6bc332324b41ac5d0cd5067f569b.png,TEST_NO_FORM,(body(noscript)(div(div(div(nav(button(span))(a(img))(div(div(a)(a)(a)(a)(a)(a)(a)(a(img))(a(img)))))))(div(section(div(div)(div(a))))(section(div(div)(div)(div(ul(li(a))(li(a))))(div(div)(div))))(section(div(div)(div)(div)(div)(div(ul(li(a))(li(a))))))(section(div(div)(div)(div)(div(ul(li(a))(li(a))))))(section(div(div(div(div(div)(div)(div)(div(ul(li(a))(li(a))))))(div(div(div)(div(ul(li(a)))))))))(section(div(div(div(div(div(div(img)))(div(img))(div(a))))(div(div(div(div(img)))(div)(div(ul(li(a))(li(a)))))))))(section(div(div(div(div(div(div(img)))(div)(div(ul(li(a))(li(a))))))(div(div(div)(div)(div(ul(li(a))(li(a))))))))))(footer(div(div(a)(a)(a))(div(div(ul(li(a))(li(a))(li(a))(li(a))(li(a))(li(a))(li(a))(li(a))(li(a))(li(a))(li(a))))(div(ul(li(a))(li(a))(li(a))(li(a))(li(a))(li(a)))(ul(li(a))(li(a))(li(a))))(div(ul(li(a))(li(a))(li(a))(li(a))(li(a))(li(a))(li(a))(li(a))(li(a))(li(a))(li(a))))(div(ul(li(a))(li(a)))(ul(li(a))(li(a)))(ul(li(a))(li(a))(li(a)))(ul(li(a))(li(a))))(div(ul(li(a))(li(a))(li(a))(li(a))(li(a))(li(a)))(ul(li(a))(li(a))(li(a))(li(a))(li(a))(li(a)))))(div(a)(a))(div(div)(div(ul(li(a))(li(a))(li(a))(li(a))(li(a))))(div(div(img))(div)))))))
3,http://authorize-desire-clarity.vercel.app,295dd2b09b7ee949da41ff61ee00387688fda9bd2e68520227d6a7b406e29ad4,website/source/year=2025/month=4/day=7/1744057266-295dd2b09b7ee949da41ff61ee00387688fda9bd2e68520227d6a7b406e29ad4/desktop-1744057266.295dd2b09b7ee949da41ff61ee00387688fda9bd2e68520227d6a7b406e29ad4.png,TEST_NO_FORM,(body(app-root(div(router-outlet)(app-business(link)(div(div(div(div(img)))(div(div)(div(img)))(div(div(div))))(section(div(div(div(div(div(div(div)(div(div))(form(div(label)(textarea))(div(label)(input))(div(label)(input))(div(label)(input))(div(label)(input))(div(label)(input))(div(input)(label))(span)(button)))))))))(div)(div(div(div(div(button(span)))(form(div(div(div(div(label))(input))(div(span(span)))))(div(button))))))(div(div(div(div(button(span)))(form(div(div(div(div(label))(input))(div(span(span)))))(div(button)))))))))(img)(img)(img)(img)(img))(script)(script)(script)(script)(script)(script)(script)(script))
4,http://bestoflifeyou.duckdns.org/securepage.php,93b2293da57dcf849d66624176a6bc257c4c996959af8c5983838b6573dbd095,website/source/year=2025/month=2/day=14/1739564483-93b2293da57dcf849d66624176a6bc257c4c996959af8c5983838b6573dbd095/desktop-1739564483.93b2293da57dcf849d66624176a6bc257c4c996959af8c5983838b6573dbd095.png,TEST_NO_FORM,(body(div)(div(div(div)(a)(div)(div(div(div(div(div(div(div(a(img))))))))(div(div)(div(div(div(div(div(span)(span)(div))))(div(div))(div(div(div(input)(label))))(div(div(a)))(div(div(div(button)))))))(div(div(div(hr)(div(div(a))(div(a)))))))(div(div(div(div(button(span))(button))(div(div(div(div(span)))(div(div(button))))))))))(script)(script)(iframe))
5,http://blickchainloginn-usa.godaddysites.com,48a3391539a79221cafc7147ff5ca279483b28687c6d21fbf60dbc8734079b9e,website/source/year=2025/month=1/day=11/1736625798-48a3391539a79221cafc7147ff5ca279483b28687c6d21fbf60dbc8734079b9e/desktop-1736625798.48a3391539a79221cafc7147ff5ca279483b28687c6d21fbf60dbc8734079b9e.png,TEST_NO_FORM,(body(div(div(div(div(div(div(section(div)))))(div(div(div(section(div(div(span(picture(source)(source)(source)(img))))(span)(div(hr))(div(div(div(div(span))))))))))(div(div(div(section(div(div(div(span))(hr)(span)))))))(div)(div)(div))))(script)(script)(script)(script)(script)(script))
6,http://blockchaen-login.godaddysites.com,4e9552df35b271c8e977dfc40dae36b5c580f02a53cbafc729b5e7eb97dd5836,website/source/year=2025/month=1/day=11/1736625794-4e9552df35b271c8e977dfc40dae36b5c580f02a53cbafc729b5e7eb97dd5836/desktop-1736625794.4e9552df35b271c8e977dfc40dae36b5c580f02a53cbafc729b5e7eb97dd5836.png,TEST_NO_FORM,(body(div(div(div(div(div(div(section(div)(div)))))(div(div(div(section(div(div(span(picture(source)(source)(source)(source)(img)))))))))(div(div(div(section(div(div))))))(div)(div)(div))))(script)(script)(script)(script))
7,http://bsodxd2025.myauth.rocks,13e4e1b8da33f741b13f00274383ee20708ce14adf564c71d0dd29a104a3b7e7,website/source/year=2025/month=1/day=20/1737405275-13e4e1b8da33f741b13f00274383ee20708ce14adf564c71d0dd29a104a3b7e7/desktop-1737405275.13e4e1b8da33f741b13f00274383ee20708ce14adf564c71d0dd29a104a3b7e7.png,TEST_NO_FORM,(body(div)(main(div(div(img))(script)(script)(span)(div(form(label(span))(div(span)(input))(div(button))))(div(form(input)(input)(div(label(span))(input))(div(button))))(div(form(input)(input)(input)(div(label(span))(input))(div(button))))(div(form(div(label(span))(input))(div(label(span))(input))(div(label(span))(input))(div(button))))(div(img)(span)(span)(a(span)))(script)(div(div(div(div(div(img))(div(div(span))(div)))(div(div(img))(div(div(span))(div)))(div(div(img))(div(div(span))(div)))(div(div(img))(div(div(span))(div)))(div(div(img))(div(div(span))(div)))(div(div(img))(div(div(span))(div)))(div(div(img))(div(div(span))(div)))(div(div(img))(div(div(span))(div)))(div(div(img))(div(div(span))(div)))(div(div(img))(div(div(span))(div)))(div(div(img))(div(div(span))(div)))(div(div(img))(div(div(span))(div)))(div(div(img))(div(div(span))(div)))(div(div(img))(div(div(span))(div)))(div(div(img))(div(div(span))(div))))))))(div(img))(footer(div(div(div(span(span)))(div(ul(li(a(span)))(li(a(span)))(li(a(span))))))))(script)(script)(script)(script)(script)(script)(script)(script))
8,http://campingolympics.com,312c0d7c9c1b1a6771de8f56ff6413f0aedc3f99624475c4a76e0dbb9b55b9ae,website/source/year=2025/month=5/day=3/1746304461-312c0d7c9c1b1a6771de8f56ff6413f0aedc3f99624475c4a76e0dbb9b55b9ae/desktop-1746304461.312c0d7c9c1b1a6771de8f56ff6413f0aedc3f99624475c4a76e0dbb9b55b9ae.png,TEST_NO_FORM,(body(div(div(div(div(div(div(div(div(div(div(div)(div))(div(div(div(header(div(div(svg(defs(radialgradient(stop)(stop)(stop)))(path)(path)(path)(path)))(div(span(svg(g(path)))(span))))(div(div(div(div(a)))))))))(div(div(div(div(div(div)(img))))(div(div(div(div(div(div(span)(span)(span))))(div(div(form(div(div(button(div(svg(path))))))))))(style))(div(div(div))(div)))))))(div(div(div(div(div(div(div(svg(path)(path)(path)(path)(path)(path)(path)(path)(path)(path)(path)(path)(path)(path)(path)(path)(path)(path)(path)(path)(path)(path)(path)(path)(path)(path)(path)(path)(path)(path)(path)(path)(defs(radialgradient(stop)(stop)(stop))(radialgradient(stop)(stop)(stop))(radialgradient(stop)(stop)(stop))(radialgradient(stop)(stop)(stop))(radialgradient(stop)(stop))(radialgradient(stop)(stop))(radialgradient(stop)(stop))(radialgradient(stop)(stop))(radialgradient(stop)(stop))(radialgradient(stop)(stop))(radialgradient(stop)(stop))(radialgradient(stop)(stop))(radialgradient(stop)(stop))(radialgradient(stop)(stop))(radialgradient(stop)(stop))(radialgradient(stop)(stop))(radialgradient(stop)(stop))(radialgradient(stop)(stop))(radialgradient(stop)(stop))(radialgradient(stop)(stop))(radialgradient(stop)(stop))(radialgradient(stop)(stop))(radialgradient(stop)(stop))(radialgradient(stop)(stop))(radialgradient(stop)(stop))(radialgradient(stop)(stop))(radialgradient(stop)(stop))(radialgradient(stop)(stop))(radialgradient(stop)(stop))(lineargradient(stop)(stop)(stop))(lineargradient(stop)(stop))(lineargradient(stop)(stop)(stop)))))(div(div(div(div(div(span)(span)))(div(button)))))))))(div(div)(div(div(div)(div(ul(li(button(div(div)(span))(span(span(span)(span)))))(li(button(div(div)(span))(span(span(span)(span)))))(li(button(div(div)(span))(span(span(span)(span)))))(li(button(div(div)(span))(span(span(span)(span)))))(li(button(div(div)(span))(span(span(span)(span)))))(li(button(div(div)(span))(span(span(span)(span)))))(li(button(div(div)(span))(span(span(span)(span)))))(li(button(div(div)(span))(span(span(span)(span)))))(li(button(div(div)(span))(span(span(span)(span)))))(li(button(div(div)(span))(span(span(span)(span)))))))(div(div(button(svg(path))))))))(div(div(div(div)(div(div(div(div(div(div(div(div)(div)(div(svg(g(path)(path)(path)(path)(path)(path))(defs(radialgradient(stop)(stop)(stop)(stop))(radialgradient(stop)(stop)(stop)(stop))(lineargradient(stop)(stop)(stop)(stop)(stop)(stop))(radialgradient(stop)(stop))(radialgradient(stop)(stop)(stop)(stop))(radialgradient(stop)(stop)(stop)(stop))))))))))(div(div(div(div(div(div)(div)(div(svg(g(path)(path)(path)(path)(path)(path)(path))(defs(radialgradient(stop)(stop)(stop))(radialgradient(stop)(stop)(stop)(stop))(radialgradient(stop)(stop)(stop)(stop))(radialgradient(stop)(stop)(stop)(stop))(radialgradient(stop)(stop))(radialgradient(stop)(stop)(stop))(radialgradient(stop)(stop))))))))))(div(div(div(div(div(div)(div)(div(svg(g(path)(path)(path)(path)(path)(path)(path)(path)(path))(defs(radialgradient(stop)(stop)(stop)(stop))(radialgradient(stop)(stop)(stop)(stop))(radialgradient(stop)(stop)(stop)(stop))(radialgradient(stop)(stop)(stop)(stop))(radialgradient(stop)(stop)(stop))(radialgradient(stop)(stop))(radialgradient(stop)(stop))(radialgradient(stop)(stop))(lineargradient(stop)(stop)(stop)(stop))))))))))(div(div(div(div(div(div)(div)(div(svg(g(path)(path)(path)(path)(path)(path)(path)(path)(path)(path))(defs(radialgradient(stop)(stop)(stop)(stop))(radialgradient(stop)(stop)(stop)(stop))(radialgradient(stop)(stop)(stop)(stop))(radialgradient(stop)(stop)(stop)(stop))(radialgradient(stop)(stop)(stop)(stop))(radialgradient(stop)(stop)(stop)(stop))(radialgradient(stop)(stop)(stop)(stop))(radialgradient(stop)(stop)(stop)(stop))(radialgradient(stop)(stop)(stop)(stop))(radialgradient(stop)(stop)(stop)(stop)))))))))))))))(div(div(div(div)(div(ul(li(button(svg(path))(svg(path)))(div(span)))(li(button(svg(path))(svg(path)))(div(span)))(li(button(svg(path))(svg(path)))(div(span)))(li(button(svg(path))(svg(path)))(div(span)))(li(button(svg(path))(svg(path)))(div(span)))(li(button(svg(path))(svg(path)))(div(span))))))))(div(div(div(form(div(div(label)(div(input)(div)))(button(div(svg(path)))))))))(div(div(footer(div(span(a)))(div(div(ul(li(a))(li(a))(li(a))(li(a))(li(a))(li(a))(li(a))(li(a))(li(a))(li(a))(li(a))(li(a))(li(a))(li(a))(li(a))(li(a))(li(a))(li(a))(li(a))(li(a)))))(div(div(label)(div(div(svg(path)))(select(option))(div(svg(path))))))(div)))))))))))))(div)(div)(div(div)(div(div(div(div(img))(div(div(button))))(div(div(div(svg(path)))(span))(div(div(ul(li(div))(li(div))(li(div))(li(div))(li(div))))(div(div(a)(a))(div(div(div(div)))(a)(div(button)))(div(div(div(div)))(div(button)))(div(div(div(input)(label(span)(span)))(div))(div(button)))(div(div(div(input)(label(span)(span)))(div))(a)(a)(a)(div(button))))))(section(div(div(div(button(svg(title)(g(path)))))(div(div(input)(svg(path)))(div(button(svg(title)(g(path)))))))(section(div(div(div(div(div(span)(span))(div(div(input)(label(span))(span))(div(input)(label(span))(span))(div(input)(label(span))(span)))))(ul)))))(div)(section(div(button)(div(div(div(div(input)(label(span))(span))))(div(button)(button))))))(div(div(button)(div))(div(a(img))))(span))(iframe))))
9,http://coinbase-airdrop-claims.vercel.app,7c129ada8f1649153e09f35d4d740dddbc5986fca14c8386d248ab216c611067,website/source/year=2025/month=2/day=27/1740687936-7c129ada8f1649153e09f35d4d740dddbc5986fca14c8386d248ab216c611067/desktop-1740687936.7c129ada8f1649153e09f35d4d740dddbc5986fca14c8386d248ab216c611067.png,TEST_NO_FORM,(body(div(img)(div(span)(span)(div(input)(button))(span)(div(div)(div)(div))))(div(div(div(div(button(span)))(div(img)(span)(div(div(div)))(div(textarea)(button))(img)(span)))))(div(div(div(div(button(span)))(div))))(script))
